year,game_id,round,team_region,team_seed,team,opp_region,opp_seed,opponent,win_prob_raw,win_prob
2025,r5_r5_g02,Final Four,Region 2,13,Norfolk St.,Region 3,12,South Florida,0.37333521246910095,0.3999261702326206
2025,r5_r5_g02,Final Four,Region 2,13,Norfolk St.,Region 3,13,Montana St.,0.3195197880268097,0.31759752145307113
2025,r5_r5_g02,Final Four,Region 2,13,Norfolk St.,Region 3,14,Stephen F. Austin,0.6075882911682129,0.687078415340629
2025,r5_r5_g02,Final Four,Region 2,13,Norfolk St.,Region 3,15,Fairleigh Dickinson,0.721389651298523,0.7527606027310585
2025,r5_r5_g02,Final Four,Region 2,13,Norfolk St.,Region 3,16,William & Mary,0.748525857925415,0.8103185536092115
2025,r5_r5_g02,Final Four,Region 2,14,Oregon St.,Region 3,1,Texas,0.2369358092546463,0.24723939726894145
2025,r5_r5_g02,Final Four,Region 2,14,Oregon St.,Region 3,2,TCU,0.15117481350898743,0.168027898954402
2025,r5_r5_g02,Final Four,Region 2,14,Oregon St.,Region 3,3,Notre Dame,0.15117481350898743,0.168027898954402
2025,r5_r5_g02,Final Four,Region 2,14,Oregon St.,Region 3,4,Ohio St.,0.1742979735136032,0.19459683117779245
2025,r5_r5_g02,Final Four,Region 2,14,Oregon St.,Region 3,5,Tennessee,0.1742979735136032,0.1949164485294663
2025,r5_r5_g02,Final Four,Region 2,14,Oregon St.,Region 3,6,Michigan,0.1742979735136032,0.19459683117779245
2025,r5_r5_g02,Final Four,Region 2,14,Oregon St.,Region 3,7,Louisville,0.27671876549720764,0.2978785880711591
2025,r5_r5_g02,Final Four,Region 2,14,Oregon St.,Region 3,8,Illinois,0.20192360877990723,0.21869458342096698
2025,r5_r5_g02,Final Four,Region 2,14,Oregon St.,Region 3,9,Creighton,0.1742979735136032,0.19459683117779245
2025,r5_r5_g02,Final Four,Region 2,14,Oregon St.,Region 3,10,Nebraska,0.1742979735136032,0.19459683117779245
2025,r5_r5_g02,Final Four,Region 2,14,Oregon St.,Region 3,11,Iowa St.,0.15117481350898743,0.168027898954402
2025,r5_r5_g02,Final Four,Region 2,14,Oregon St.,Region 3,12,South Florida,0.2356189638376236,0.24620359745048254
2025,r5_r5_g02,Final Four,Region 2,14,Oregon St.,Region 3,13,Montana St.,0.2356189638376236,0.24620359745048254
2025,r5_r5_g02,Final Four,Region 2,14,Oregon St.,Region 3,14,Stephen F. Austin,0.15117481350898743,0.168027898954402
2025,r5_r5_g02,Final Four,Region 2,14,Oregon St.,Region 3,15,Fairleigh Dickinson,0.6058070063591003,0.6521519994805244
2025,r5_r5_g02,Final Four,Region 2,14,Oregon St.,Region 3,16,William & Mary,0.748525857925415,0.7595687207878438
2025,r5_r5_g02,Final Four,Region 2,15,Lehigh,Region 3,1,Texas,0.20358730852603912,0.21382679675023644
2025,r5_r5_g02,Final Four,Region 2,15,Lehigh,Region 3,2,TCU,0.15117481350898743,0.17346501931747266
2025,r5_r5_g02,Final Four,Region 2,15,Lehigh,Region 3,3,Notre Dame,0.1742979735136032,0.18887459076756744
2025,r5_r5_g02,Final Four,Region 2,15,Lehigh,Region 3,4,Ohio St.,0.20358730852603912,0.22788232926625962
2025,r5_r5_g02,Final Four,Region 2,15,Lehigh,Region 3,5,Tennessee,0.20358730852603912,0.22788232926625962
2025,r5_r5_g02,Final Four,Region 2,15,Lehigh,Region 3,6,Michigan,0.1742979735136032,0.20171076174516916
2025,r5_r5_g02,Final Four,Region 2,15,Lehigh,Region 3,7,Louisville,0.27671876549720764,0.298343941545911
2025,r5_r5_g02,Final Four,Region 2,15,Lehigh,Region 3,8,Illinois,0.20358730852603912,0.22788232926625962
2025,r5_r5_g02,Final Four,Region 2,15,Lehigh,Region 3,9,Creighton,0.1742979735136032,0.20171076174516916
2025,r5_r5_g02,Final Four,Region 2,15,Lehigh,Region 3,10,Nebraska,0.1742979735136032,0.21124590421095993
2025,r5_r5_g02,Final Four,Region 2,15,Lehigh,Region 3,11,Iowa St.,0.1742979735136032,0.21124590421095993
2025,r5_r5_g02,Final Four,Region 2,15,Lehigh,Region 3,12,South Florida,0.27671876549720764,0.2978785880711591
2025,r5_r5_g02,Final Four,Region 2,15,Lehigh,Region 3,13,Montana St.,0.20358730852603912,0.22788232926625962
2025,r5_r5_g02,Final Four,Region 2,15,Lehigh,Region 3,14,Stephen F. Austin,0.20358730852603912,0.22788232926625962
2025,r5_r5_g02,Final Four,Region 2,15,Lehigh,Region 3,15,Fairleigh Dickinson,0.608272135257721,0.6860332043116693
2025,r5_r5_g02,Final Four,Region 2,15,Lehigh,Region 3,16,William & Mary,0.748525857925415,0.8103185536092115
2025,r5_r5_g02,Final Four,Region 2,16,Tennessee Tech,Region 3,1,Texas,0.17521685361862183,0.195654464343298
2025,r5_r5_g02,Final Four,Region 2,16,Tennessee Tech,Region 3,2,TCU,0.15117481350898743,0.17346501931747266
2025,r5_r5_g02,Final Four,Region 2,16,Tennessee Tech,Region 3,3,Notre Dame,0.15117481350898743,0.168027898954402
2025,r5_r5_g02,Final Four,Region 2,16,Tennessee Tech,Region 3,4,Ohio St.,0.15117481350898743,0.18850385446296997
2025,r5_r5_g02,Final Four,Region 2,16,Tennessee Tech,Region 3,5,Tennessee,0.20358730852603912,0.23828534961324035
2025,r5_r5_g02,Final Four,Region 2,16,Tennessee Tech,Region 3,6,Michigan,0.1742979735136032,0.21124590421095993
2025,r5_r5_g02,Final Four,Region 2,16,Tennessee Tech,Region 3,7,Louisville,0.27671876549720764,0.298343941545911
2025,r5_r5_g02,Final Four,Region 2,16,Tennessee Tech,Region 3,8,Illinois,0.15117481350898743,0.18026594191436485
2025,r5_r5_g02,Final Four,Region 2,16,Tennessee Tech,Region 3,9,Creighton,0.1742979735136032,0.21124590421095993
2025,r5_r5_g02,Final Four,Region 2,16,Tennessee Tech,Region 3,10,Nebraska,0.15117481350898743,0.18850385446296997
2025,r5_r5_g02,Final Four,Region 2,16,Tennessee Tech,Region 3,11,Iowa St.,0.15117481350898743,0.18850385446296997
2025,r5_r5_g02,Final Four,Region 2,16,Tennessee Tech,Region 3,12,South Florida,0.20192360877990723,0.24943871583956712
2025,r5_r5_g02,Final Four,Region 2,16,Tennessee Tech,Region 3,13,Montana St.,0.15117481350898743,0.18850385446296997
2025,r5_r5_g02,Final Four,Region 2,16,Tennessee Tech,Region 3,14,Stephen F. Austin,0.1729152798652649,0.2014909865014568
2025,r5_r5_g02,Final Four,Region 2,16,Tennessee Tech,Region 3,15,Fairleigh Dickinson,0.5063085556030273,0.647130388258136
2025,r5_r5_g02,Final Four,Region 2,16,Tennessee Tech,Region 3,16,William & Mary,0.748525857925415,0.8319721010455979
2025,r5_r5_g01,Final Four,Region 4,1,USC,Region 1,1,UCLA,0.39542528986930847,0.37895078758491413
2025,r5_r5_g01,Final Four,Region 4,2,Connecticut,Region 1,1,UCLA,0.5351201295852661,0.6930132061791299
2025,r5_r5_g01,Final Four,Region 4,3,Oklahoma,Region 1,1,UCLA,0.20358730852603912,0.21382679675023644
2025,r5_r5_g01,Final Four,Region 4,4,Kentucky,Region 1,1,UCLA,0.17521685361862183,0.1896814463907885
2025,r5_r5_g01,Final Four,Region 4,5,Kansas St.,Region 1,1,UCLA,0.20358730852603912,0.23828534961324035
2025,r5_r5_g01,Final Four,Region 4,6,Iowa,Region 1,1,UCLA,0.15117481350898743,0.17346501931747266
2025,r5_r5_g01,Final Four,Region 4,7,Oklahoma St.,Region 1,1,UCLA,0.17521685361862183,0.1896814463907885
2025,r5_r5_g01,Final Four,Region 4,8,California,Region 1,1,UCLA,0.15117481350898743,0.168027898954402
2025,r5_r5_g01,Final Four,Region 4,9,Mississippi St.,Region 1,1,UCLA,0.17521685361862183,0.1896814463907885
2025,r5_r5_g01,Final Four,Region 4,10,South Dakota St.,Region 1,1,UCLA,0.20358730852603912,0.23828534961324035
2025,r5_r5_g01,Final Four,Region 4,11,Murray St.,Region 1,1,UCLA,0.15117481350898743,0.17346501931747266
2025,r5_r5_g01,Final Four,Region 4,12,Fairfield,Region 1,1,UCLA,0.20358730852603912,0.22044990972171316
2025,r5_r5_g01,Final Four,Region 4,13,Liberty,Region 1,1,UCLA,0.15117481350898743,0.17346501931747266
2025,r5_r5_g01,Final Four,Region 4,14,Florida Gulf Coast,Region 1,1,UCLA,0.17521685361862183,0.1896814463907885
2025,r5_r5_g01,Final Four,Region 4,15,Arkansas St.,Region 1,1,UCLA,0.17521685361862183,0.1896814463907885
2025,r5_r5_g01,Final Four,Region 4,16,UNC Greensboro,Region 1,1,UCLA,0.15117481350898743,0.168027898954402
2025,r5_r5_g01,Final Four,Region 4,1,USC,Region 1,2,North Carolina St.,0.721389651298523,0.7527606027310585
2025,r5_r5_g01,Final Four,Region 4,2,Connecticut,Region 1,2,North Carolina St.,0.748525857925415,0.8319721010455979
2025,r5_r5_g01,Final Four,Region 4,3,Oklahoma,Region 1,2,North Carolina St.,0.5549583435058594,0.6995323005628171
2025,r5_r5_g01,Final Four,Region 4,4,Kentucky,Region 1,2,North Carolina St.,0.5549583435058594,0.5236787057599306
2025,r5_r5_g01,Final Four,Region 4,5,Kansas St.,Region 1,2,North Carolina St.,0.5549583435058594,0.6832823702488847
2025,r5_r5_g01,Final Four,Region 4,6,Iowa,Region 1,2,North Carolina St.,0.1742979735136032,0.2296830877218227
2025,r5_r5_g01,Final Four,Region 4,7,Oklahoma St.,Region 1,2,North Carolina St.,0.27671876549720764,0.2978785880711591
2025,r5_r5_g01,Final Four,Region 4,8,California,Region 1,2,North Carolina St.,0.2004076987504959,0.24803056110545624
2025,r5_r5_g01,Final Four,Region 4,9,Mississippi St.,Region 1,2,North Carolina St.,0.20358730852603912,0.22788232926625962
2025,r5_r5_g01,Final Four,Region 4,10,South Dakota St.,Region 1,2,North Carolina St.,0.20358730852603912,0.23828534961324035
2025,r5_r5_g01,Final Four,Region 4,11,Murray St.,Region 1,2,North Carolina St.,0.1742979735136032,0.21124590421095993
2025,r5_r5_g01,Final Four,Region 4,12,Fairfield,Region 1,2,North Carolina St.,0.27671876549720764,0.28630443081832146
2025,r5_r5_g01,Final Four,Region 4,13,Liberty,Region 1,2,North Carolina St.,0.1742979735136032,0.22291985597743263
2025,r5_r5_g01,Final Four,Region 4,14,Florida Gulf Coast,Region 1,2,North Carolina St.,0.27671876549720764,0.2978785880711591
2025,r5_r5_g01,Final Four,Region 4,15,Arkansas St.,Region 1,2,North Carolina St.,0.17521685361862183,0.1896814463907885
2025,r5_r5_g01,Final Four,Region 4,16,UNC Greensboro,Region 1,2,North Carolina St.,0.20192360877990723,0.21869458342096698
2025,r5_r5_g01,Final Four,Region 4,1,USC,Region 1,3,LSU,0.721389651298523,0.7527606027310585
2025,r5_r5_g01,Final Four,Region 4,2,Connecticut,Region 1,3,LSU,0.748525857925415,0.8319721010455979
2025,r5_r5_g01,Final Four,Region 4,3,Oklahoma,Region 1,3,LSU,0.5549583435058594,0.5006520923900974
2025,r5_r5_g01,Final Four,Region 4,4,Kentucky,Region 1,3,LSU,0.27671876549720764,0.29185213087638956
2025,r5_r5_g01,Final Four,Region 4,5,Kansas St.,Region 1,3,LSU,0.5549583435058594,0.5529626016940012
2025,r5_r5_g01,Final Four,Region 4,6,Iowa,Region 1,3,LSU,0.1742979735136032,0.2108755755682975
2025,r5_r5_g01,Final Four,Region 4,7,Oklahoma St.,Region 1,3,LSU,0.27671876549720764,0.28700353662735445
2025,r5_r5_g01,Final Four,Region 4,8,California,Region 1,3,LSU,0.2356189638376236,0.26537697331285054
2025,r5_r5_g01,Final Four,Region 4,9,Mississippi St.,Region 1,3,LSU,0.2356189638376236,0.24620359745048254
2025,r5_r5_g01,Final Four,Region 4,10,South Dakota St.,Region 1,3,LSU,0.1742979735136032,0.21124590421095993
2025,r5_r5_g01,Final Four,Region 4,11,Murray St.,Region 1,3,LSU,0.1742979735136032,0.20171076174516916
2025,r5_r5_g01,Final Four,Region 4,12,Fairfield,Region 1,3,LSU,0.27671876549720764,0.28630443081832146
2025,r5_r5_g01,Final Four,Region 4,13,Liberty,Region 1,3,LSU,0.2356189638376236,0.25525711913227705
2025,r5_r5_g01,Final Four,Region 4,14,Florida Gulf Coast,Region 1,3,LSU,0.27671876549720764,0.27724319406660203
2025,r5_r5_g01,Final Four,Region 4,15,Arkansas St.,Region 1,3,LSU,0.17521685361862183,0.1896814463907885
2025,r5_r5_g01,Final Four,Region 4,16,UNC Greensboro,Region 1,3,LSU,0.20192360877990723,0.21869458342096698
2025,r5_r5_g01,Final Four,Region 4,1,USC,Region 1,4,Baylor,0.721389651298523,0.7527606027310585
2025,r5_r5_g01,Final Four,Region 4,2,Connecticut,Region 1,4,Baylor,0.748525857925415,0.8319721010455979
2025,r5_r5_g01,Final Four,Region 4,3,Oklahoma,Region 1,4,Baylor,0.748525857925415,0.8103185536092115
2025,r5_r5_g01,Final Four,Region 4,4,Kentucky,Region 1,4,Baylor,0.5549583435058594,0.6155971271425287
2025,r5_r5_g01,Final Four,Region 4,5,Kansas St.,Region 1,4,Baylor,0.6301733255386353,0.756241423145744
2025,r5_r5_g01,Final Four,Region 4,6,Iowa,Region 1,4,Baylor,0.3935185372829437,0.4140385513322331
2025,r5_r5_g01,Final Four,Region 4,7,Oklahoma St.,Region 1,4,Baylor,0.27671876549720764,0.2978785880711591
2025,r5_r5_g01,Final Four,Region 4,8,California,Region 1,4,Baylor,0.1742979735136032,0.2108755755682975
2025,r5_r5_g01,Final Four,Region 4,9,Mississippi St.,Region 1,4,Baylor,0.1742979735136032,0.18887459076756744
2025,r5_r5_g01,Final Four,Region 4,10,South Dakota St.,Region 1,4,Baylor,0.1742979735136032,0.21124590421095993
2025,r5_r5_g01,Final Four,Region 4,11,Murray St.,Region 1,4,Baylor,0.1742979735136032,0.20171076174516916
2025,r5_r5_g01,Final Four,Region 4,12,Fairfield,Region 1,4,Baylor,0.20358730852603912,0.22788232926625962
2025,r5_r5_g01,Final Four,Region 4,13,Liberty,Region 1,4,Baylor,0.1742979735136032,0.2108755755682975
2025,r5_r5_g01,Final Four,Region 4,14,Florida Gulf Coast,Region 1,4,Baylor,0.2356189638376236,0.24620359745048254
2025,r5_r5_g01,Final Four,Region 4,15,Arkansas St.,Region 1,4,Baylor,0.17521685361862183,0.1896814463907885
2025,r5_r5_g01,Final Four,Region 4,16,UNC Greensboro,Region 1,4,Baylor,0.17259067296981812,0.19305869299872033
2025,r5_r5_g01,Final Four,Region 4,1,USC,Region 1,5,Mississippi,0.748525857925415,0.8103185536092115
2025,r5_r5_g01,Final Four,Region 4,2,Connecticut,Region 1,5,Mississippi,0.748525857925415,0.8319721010455979
2025,r5_r5_g01,Final Four,Region 4,3,Oklahoma,Region 1,5,Mississippi,0.6480486989021301,0.7871684864232126
2025,r5_r5_g01,Final Four,Region 4,4,Kentucky,Region 1,5,Mississippi,0.6480486989021301,0.6210492124150859
2025,r5_r5_g01,Final Four,Region 4,5,Kansas St.,Region 1,5,Mississippi,0.6480486989021301,0.7747254914290834
2025,r5_r5_g01,Final Four,Region 4,6,Iowa,Region 1,5,Mississippi,0.37333521246910095,0.46733025277886336
2025,r5_r5_g01,Final Four,Region 4,7,Oklahoma St.,Region 1,5,Mississippi,0.3195197880268097,0.3651065404110293
2025,r5_r5_g01,Final Four,Region 4,8,California,Region 1,5,Mississippi,0.37333521246910095,0.42441636719296183
2025,r5_r5_g01,Final Four,Region 4,9,Mississippi St.,Region 1,5,Mississippi,0.27671876549720764,0.2978785880711591
2025,r5_r5_g01,Final Four,Region 4,10,South Dakota St.,Region 1,5,Mississippi,0.27671876549720764,0.3129215846593711
2025,r5_r5_g01,Final Four,Region 4,11,Murray St.,Region 1,5,Mississippi,0.20358730852603912,0.23828534961324035
2025,r5_r5_g01,Final Four,Region 4,12,Fairfield,Region 1,5,Mississippi,0.27671876549720764,0.28630443081832146
2025,r5_r5_g01,Final Four,Region 4,13,Liberty,Region 1,5,Mississippi,0.27671876549720764,0.3129215846593711
2025,r5_r5_g01,Final Four,Region 4,14,Florida Gulf Coast,Region 1,5,Mississippi,0.27671876549720764,0.2978785880711591
2025,r5_r5_g01,Final Four,Region 4,15,Arkansas St.,Region 1,5,Mississippi,0.2369358092546463,0.24043127921215623
2025,r5_r5_g01,Final Four,Region 4,16,UNC Greensboro,Region 1,5,Mississippi,0.2369358092546463,0.24723939726894145
2025,r5_r5_g01,Final Four,Region 4,1,USC,Region 1,6,Florida St.,0.748525857925415,0.8103185536092115
2025,r5_r5_g01,Final Four,Region 4,2,Connecticut,Region 1,6,Florida St.,0.748525857925415,0.8319721010455979
2025,r5_r5_g01,Final Four,Region 4,3,Oklahoma,Region 1,6,Florida St.,0.748525857925415,0.8103185536092115
2025,r5_r5_g01,Final Four,Region 4,4,Kentucky,Region 1,6,Florida St.,0.748525857925415,0.8103185536092115
2025,r5_r5_g01,Final Four,Region 4,5,Kansas St.,Region 1,6,Florida St.,0.748525857925415,0.8319721010455979
2025,r5_r5_g01,Final Four,Region 4,6,Iowa,Region 1,6,Florida St.,0.6507971882820129,0.7887540957890401
2025,r5_r5_g01,Final Four,Region 4,7,Oklahoma St.,Region 1,6,Florida St.,0.3195197880268097,0.401157220158705
2025,r5_r5_g01,Final Four,Region 4,8,California,Region 1,6,Florida St.,0.23704427480697632,0.31888527911601844
2025,r5_r5_g01,Final Four,Region 4,9,Mississippi St.,Region 1,6,Florida St.,0.1742979735136032,0.21124590421095993
2025,r5_r5_g01,Final Four,Region 4,10,South Dakota St.,Region 1,6,Florida St.,0.1742979735136032,0.21124590421095993
2025,r5_r5_g01,Final Four,Region 4,11,Murray St.,Region 1,6,Florida St.,0.1742979735136032,0.21124590421095993
2025,r5_r5_g01,Final Four,Region 4,12,Fairfield,Region 1,6,Florida St.,0.20358730852603912,0.23828534961324035
2025,r5_r5_g01,Final Four,Region 4,13,Liberty,Region 1,6,Florida St.,0.1742979735136032,0.22291985597743263
2025,r5_r5_g01,Final Four,Region 4,14,Florida Gulf Coast,Region 1,6,Florida St.,0.2356189638376236,0.2794318507565411
2025,r5_r5_g01,Final Four,Region 4,15,Arkansas St.,Region 1,6,Florida St.,0.17521685361862183,0.1896814463907885
2025,r5_r5_g01,Final Four,Region 4,16,UNC Greensboro,Region 1,6,Florida St.,0.17259067296981812,0.19305869299872033
2025,r5_r5_g01,Final Four,Region 4,1,USC,Region 1,7,Michigan St.,0.748525857925415,0.8103185536092115
2025,r5_r5_g01,Final Four,Region 4,2,Connecticut,Region 1,7,Michigan St.,0.748525857925415,0.8319721010455979
2025,r5_r5_g01,Final Four,Region 4,3,Oklahoma,Region 1,7,Michigan St.,0.748525857925415,0.8103185536092115
2025,r5_r5_g01,Final Four,Region 4,4,Kentucky,Region 1,7,Michigan St.,0.748525857925415,0.8103185536092115
2025,r5_r5_g01,Final Four,Region 4,5,Kansas St.,Region 1,7,Michigan St.,0.7191454768180847,0.8262997942376192
2025,r5_r5_g01,Final Four,Region 4,6,Iowa,Region 1,7,Michigan St.,0.6507971882820129,0.81149614553703
2025,r5_r5_g01,Final Four,Region 4,7,Oklahoma St.,Region 1,7,Michigan St.,0.3195197880268097,0.401157220158705
2025,r5_r5_g01,Final Four,Region 4,8,California,Region 1,7,Michigan St.,0.3214080035686493,0.38830684249001
2025,r5_r5_g01,Final Four,Region 4,9,Mississippi St.,Region 1,7,Michigan St.,0.23512248694896698,0.27900733330394517
2025,r5_r5_g01,Final Four,Region 4,10,South Dakota St.,Region 1,7,Michigan St.,0.1742979735136032,0.21124590421095993
2025,r5_r5_g01,Final Four,Region 4,11,Murray St.,Region 1,7,Michigan St.,0.1742979735136032,0.21124590421095993
2025,r5_r5_g01,Final Four,Region 4,12,Fairfield,Region 1,7,Michigan St.,0.27671876549720764,0.298343941545911
2025,r5_r5_g01,Final Four,Region 4,13,Liberty,Region 1,7,Michigan St.,0.2356189638376236,0.2794318507565411
2025,r5_r5_g01,Final Four,Region 4,14,Florida Gulf Coast,Region 1,7,Michigan St.,0.27671876549720764,0.3129215846593711
2025,r5_r5_g01,Final Four,Region 4,15,Arkansas St.,Region 1,7,Michigan St.,0.17521685361862183,0.1896814463907885
2025,r5_r5_g01,Final Four,Region 4,16,UNC Greensboro,Region 1,7,Michigan St.,0.20192360877990723,0.21869458342096698
2025,r5_r5_g01,Final Four,Region 4,1,USC,Region 1,8,Richmond,0.6507971882820129,0.7016560584540891
2025,r5_r5_g01,Final Four,Region 4,2,Connecticut,Region 1,8,Richmond,0.6507971882820129,0.7887540957890401
2025,r5_r5_g01,Final Four,Region 4,3,Oklahoma,Region 1,8,Richmond,0.6507971882820129,0.7617146503867597
2025,r5_r5_g01,Final Four,Region 4,4,Kentucky,Region 1,8,Richmond,0.6507971882820129,0.7617146503867597
2025,r5_r5_g01,Final Four,Region 4,5,Kansas St.,Region 1,8,Richmond,0.6507971882820129,0.7887540957890401
2025,r5_r5_g01,Final Four,Region 4,6,Iowa,Region 1,8,Richmond,0.6507971882820129,0.7887540957890401
2025,r5_r5_g01,Final Four,Region 4,7,Oklahoma St.,Region 1,8,Richmond,0.6507971882820129,0.7617146503867597
2025,r5_r5_g01,Final Four,Region 4,8,California,Region 1,8,Richmond,0.6507971882820129,0.7887540957890401
2025,r5_r5_g01,Final Four,Region 4,9,Mississippi St.,Region 1,8,Richmond,0.6507971882820129,0.7617146503867597
2025,r5_r5_g01,Final Four,Region 4,10,South Dakota St.,Region 1,8,Richmond,0.23704427480697632,0.29801331599830644
2025,r5_r5_g01,Final Four,Region 4,11,Murray St.,Region 1,8,Richmond,0.1742979735136032,0.21124590421095993
2025,r5_r5_g01,Final Four,Region 4,12,Fairfield,Region 1,8,Richmond,0.1742979735136032,0.20171076174516916
2025,r5_r5_g01,Final Four,Region 4,13,Liberty,Region 1,8,Richmond,0.1742979735136032,0.21124590421095993
2025,r5_r5_g01,Final Four,Region 4,14,Florida Gulf Coast,Region 1,8,Richmond,0.1742979735136032,0.20171076174516916
2025,r5_r5_g01,Final Four,Region 4,15,Arkansas St.,Region 1,8,Richmond,0.15117481350898743,0.168027898954402
2025,r5_r5_g01,Final Four,Region 4,16,UNC Greensboro,Region 1,8,Richmond,0.15117481350898743,0.168027898954402
2025,r5_r5_g01,Final Four,Region 4,1,USC,Region 1,9,Georgia Tech,0.748525857925415,0.8103185536092115
2025,r5_r5_g01,Final Four,Region 4,2,Connecticut,Region 1,9,Georgia Tech,0.748525857925415,0.8319721010455979
2025,r5_r5_g01,Final Four,Region 4,3,Oklahoma,Region 1,9,Georgia Tech,0.748525857925415,0.8103185536092115
2025,r5_r5_g01,Final Four,Region 4,4,Kentucky,Region 1,9,Georgia Tech,0.748525857925415,0.8103185536092115
